73,1427675527012,2015-03-30-8-32-07AM,1012.55475,5.7892222,200,205
74,1427675527212,2015-03-30-8-32-07AM,1012.6285,5.1762147,200,205
75,1427675527412,2015-03-30-8-32-07AM,1012.6184,5.2607675,200,205
76,1427675527612,2015-03-30-8-32-07AM,1012.6063,5.3611736,200,205
77,1427675527812,2015-03-30-8-32-07AM,1012.7265,4.3597517,200,205
78,1427675528012,2015-03-30-8-32-08AM,1012.63513,5.1207266,200,205
79,1427675528212,2015-03-30-8-32-08AM,1012.6673,4.851215,200,205
80,1427675528412,2015-03-30-8-32-08AM,1012.58826,5.5117836,200,205
81,1427675528612,2015-03-30-8-32-08AM,1012.5705,5.659751,200,205
82,1427675528812,2015-03-30-8-32-08AM,1012.5803,5.5778403,200,205
83,1427675529012,2015-03-30-8-32-09AM,1012.5918,5.480076,200,205
84,1427675529212,2015-03-30-8-32-09AM,1012.73676,4.272557,200,205
85,1427675529412,2015-03-30-8-32-09AM,1012.69226,4.6451178,200,205
86,1427675529612,2015-03-30-8-32-09AM,1012.64905,5.004467,200,205
87,1427675529812,2015-03-30-8-32-09AM,1012.7229,4.388817,200,205
88,1427675530012,2015-03-30-8-32-10AM,1012.64996,4.99654,200,205
89,1427675530212,2015-03-30-8-32-10AM,1012.58545,5.535564,200,205
90,1427675530412,2015-03-30-8-32-10AM,1012.562,5.72845,200,205
91,1427675530612,2015-03-30-8-32-10AM,1012.63885,5.08902,200,205
92,1427675530812,2015-03-30-8-32-10AM,1012.5472,5.852637,200,205
93,1427675531012,2015-03-30-8-32-11AM,1012.75885,4.09024,200,205
94,1427675531212,2015-03-30-8-32-11AM,1012.6254,5.202637,200,205
95,1427675531412,2015-03-30-8-32-11AM,1012.5856,5.532922,200,205
96,1427675531612,2015-03-30-8-32-11AM,1012.64905,5.004467,200,205
97,1427675531812,2015-03-30-8-32-11AM,1012.5432,5.8869863,200,205
98,1427675532012,2015-03-30-8-32-12AM,1012.61536,5.284548,200,205
99,1427675532212,2015-03-30-8-32-12AM,1012.66113,4.9040604,200,205
100,1427675532412,2015-03-30-8-32-12AM,1012.5832,5.55406,200,205
101,1427675532612,2015-03-30-8-32-12AM,1012.5975,5.432515,200,205
102,1427675532812,2015-03-30-8-32-12AM,1012.7034,4.552638,200,205
103,1427675533012,2015-03-30-8-32-13AM,1012.6276,5.181499,200,205
104,1427675533212,2015-03-30-8-32-13AM,1012.5199,6.079872,200,205
105,1427675533412,2015-03-30-8-32-13AM,1012.5907,5.4906454,200,205
106,1427675533612,2015-03-30-8-32-13AM,1012.6115,5.316255,200,205
107,1427675533812,2015-03-30-8-32-13AM,1012.5636,5.7152386,200,205
108,1427675534012,2015-03-30-8-32-14AM,1012.61365,5.3004017,200,205
109,1427675534212,2015-03-30-8-32-14AM,1012.5499,5.8314986,200,205
110,1427675534412,2015-03-30-8-32-14AM,1012.5706,5.6571083,200,205
111,1427675534612,2015-03-30-8-32-14AM,1012.53033,5.992677,200,205
112,1427675534812,2015-03-30-8-32-14AM,1012.66327,4.8855643,200,205
113,1427675535012,2015-03-30-8-32-15AM,1012.5638,5.7152386,200,205
114,1427675535212,2015-03-30-8-32-15AM,1012.6473,5.0203204,200,205
115,1427675535412,2015-03-30-8-32-15AM,1012.56836,5.6756043,200,205
116,1427675535612,2015-03-30-8-32-15AM,1012.637,5.104873,200,205
117,1427675535812,2015-03-30-8-32-15AM,1012.5362,5.945116,200,205
118,1427675536012,2015-03-30-8-32-16AM,1012.61365,5.3004017,200,205
119,1427675536212,2015-03-30-8-32-16AM,1012.5795,5.5831246,200,205
120,1427675536412,2015-03-30-8-32-16AM,1012.53314,5.968897,200,205
